,index,alias,Date,curr_curtail_type,curr_watts,Season,Type,Businessday,Uncontrolled,Daily kWh
257,257,BPAa102,2018-05-25,5.20625,20.444444444444443,1.0,1.0,1.0,0.0,0.49066666666666664
258,258,BPAa102,2018-05-26,5.198611111111111,105.76458333333333,1.0,1.0,0.0,0.0,2.53835
259,259,BPAa102,2018-05-29,8.0,23.766666666666666,1.0,1.0,1.0,1.0,0.5704
260,260,BPAa102,2018-05-30,8.0,32.2,1.0,1.0,1.0,1.0,0.7728
261,261,BPAa102,2018-05-31,8.0,21.977777777777778,1.0,1.0,1.0,1.0,0.5274666666666668
262,262,BPAa102,2018-06-01,8.0,29.644444444444446,1.0,1.0,1.0,1.0,0.7114666666666667
263,263,BPAa102,2018-06-02,8.0,86.02708333333334,1.0,1.0,0.0,1.0,2.06465
264,264,BPAa102,2018-06-03,8.0,20.18888888888889,1.0,1.0,0.0,1.0,0.48453333333333337
265,265,BPAa102,2018-06-04,5.75,30.92222222222222,1.0,1.0,1.0,0.0,0.7421333333333333
266,266,BPAa102,2018-06-05,5.166666666666667,24.788888888888888,1.0,1.0,1.0,0.0,0.5949333333333333
267,267,BPAa102,2018-06-06,5.166666666666667,24.533333333333335,1.0,1.0,1.0,0.0,0.5888000000000001
268,268,BPAa102,2018-06-09,5.166666666666667,81.10972222222222,1.0,1.0,0.0,0.0,1.9466333333333332
269,269,BPAa102,2018-06-11,7.416666666666667,22.488888888888887,2.0,1.0,1.0,0.0,0.5397333333333334
270,270,BPAa102,2018-06-12,8.0,23.255555555555556,2.0,1.0,1.0,1.0,0.5581333333333334
271,271,BPAa102,2018-06-13,8.0,55.71111111111111,2.0,1.0,1.0,1.0,1.3370666666666666
272,272,BPAa102,2018-06-14,8.0,19.42222222222222,2.0,1.0,1.0,1.0,0.46613333333333334
273,273,BPAa102,2018-06-15,8.0,14.055555555555555,2.0,1.0,1.0,1.0,0.3373333333333333
274,274,BPAa102,2018-06-16,8.0,31.177777777777777,2.0,1.0,0.0,1.0,0.7482666666666666
275,275,BPAa102,2018-06-17,8.0,29.133333333333333,2.0,1.0,0.0,1.0,0.6992
276,276,BPAa102,2018-06-18,5.448611111111111,14.822222222222223,2.0,1.0,1.0,0.0,0.35573333333333335
277,277,BPAa102,2018-06-19,5.448611111111111,24.533333333333335,2.0,1.0,1.0,0.0,0.5888000000000001
278,278,BPAa102,2018-06-20,5.450694444444444,18.655555555555555,2.0,1.0,1.0,0.0,0.44773333333333337
279,279,BPAa102,2018-06-21,5.448611111111111,23.0,2.0,1.0,1.0,0.0,0.552
280,280,BPAa102,2018-06-22,5.448611111111111,16.355555555555554,2.0,1.0,1.0,0.0,0.3925333333333333
281,281,BPAa102,2018-06-24,8.0,9.71111111111111,2.0,1.0,0.0,1.0,0.23306666666666667
282,282,BPAa102,2018-06-25,8.0,48.55555555555556,2.0,1.0,1.0,1.0,1.1653333333333336
283,283,BPAa102,2018-06-26,8.0,9.966666666666667,2.0,1.0,1.0,1.0,0.2392
284,284,BPAa102,2018-06-27,8.0,19.677777777777777,2.0,1.0,1.0,1.0,0.47226666666666667
285,285,BPAa102,2018-06-28,8.0,20.7,2.0,1.0,1.0,1.0,0.49679999999999996
286,286,BPAa102,2018-06-29,8.0,38.84444444444444,2.0,1.0,1.0,1.0,0.9322666666666667
287,287,BPAa102,2018-06-30,8.0,29.133333333333333,2.0,1.0,0.0,1.0,0.6992
288,288,BPAa102,2018-07-01,8.0,19.677777777777777,2.0,1.0,0.0,1.0,0.47226666666666667
289,289,BPAa102,2018-07-02,6.031944444444444,51.87777777777778,2.0,1.0,1.0,0.0,1.2450666666666665
290,290,BPAa102,2018-07-03,5.450694444444444,18.91111111111111,2.0,1.0,1.0,0.0,0.4538666666666667
291,291,BPAa102,2018-07-04,5.448611111111111,40.63333333333333,2.0,1.0,0.0,0.0,0.9752000000000001
292,292,BPAa102,2018-07-05,5.448611111111111,19.166666666666668,2.0,1.0,1.0,0.0,0.46
293,293,BPAa102,2018-07-06,5.448611111111111,16.61111111111111,2.0,1.0,1.0,0.0,0.3986666666666666
294,294,BPAa102,2018-07-07,5.448611111111111,13.8,2.0,1.0,0.0,0.0,0.33120000000000005
295,295,BPAa102,2018-07-09,7.416666666666667,51.62222222222222,2.0,1.0,1.0,0.0,1.2389333333333334
296,296,BPAa102,2018-07-10,8.0,10.477777777777778,2.0,1.0,1.0,1.0,0.25146666666666667
297,297,BPAa102,2018-07-12,8.0,16.61111111111111,2.0,1.0,1.0,1.0,0.3986666666666666
298,298,BPAa102,2018-07-13,8.0,28.877777777777776,2.0,1.0,1.0,1.0,0.6930666666666666
299,299,BPAa102,2018-07-14,8.0,19.677777777777777,2.0,1.0,0.0,1.0,0.47226666666666667
300,300,BPAa102,2018-07-15,8.0,16.61111111111111,2.0,1.0,0.0,1.0,0.3986666666666666
301,301,BPAa102,2018-07-16,5.448611111111111,16.61111111111111,2.0,1.0,1.0,0.0,0.3986666666666666
302,302,BPAa102,2018-07-17,5.450694444444444,15.333333333333334,2.0,1.0,1.0,0.0,0.368
303,303,BPAa102,2018-07-18,5.448611111111111,26.322222222222223,2.0,1.0,1.0,0.0,0.6317333333333334
304,304,BPAa102,2018-07-20,5.448611111111111,19.166666666666668,2.0,1.0,1.0,0.0,0.46
305,305,BPAa102,2018-07-22,5.450694444444444,14.311111111111112,2.0,1.0,0.0,0.0,0.3434666666666667
306,306,BPAa102,2018-07-23,8.0,7.155555555555556,2.0,1.0,1.0,1.0,0.17173333333333335
307,307,BPAa102,2018-07-24,8.0,14.311111111111112,2.0,1.0,1.0,1.0,0.3434666666666667
308,308,BPAa102,2018-07-25,8.0,6.644444444444445,2.0,1.0,1.0,1.0,0.15946666666666667
309,309,BPAa102,2018-07-26,8.0,7.411111111111111,2.0,1.0,1.0,1.0,0.17786666666666667
310,310,BPAa102,2018-07-28,8.0,6.644444444444445,2.0,1.0,0.0,1.0,0.15946666666666667
311,311,BPAa102,2018-07-29,8.0,34.24444444444445,2.0,1.0,0.0,1.0,0.8218666666666667
312,312,BPAa102,2018-07-30,5.166666666666667,14.822222222222223,2.0,1.0,1.0,0.0,0.35573333333333335
313,313,BPAa102,2018-07-31,5.460416666666666,12.777777777777779,2.0,1.0,1.0,0.0,0.3066666666666667
314,314,BPAa102,2018-08-01,5.16875,17.377777777777776,2.0,1.0,1.0,0.0,0.4170666666666666
315,315,BPAa102,2018-08-03,5.16875,14.566666666666666,2.0,1.0,1.0,0.0,0.3496
316,316,BPAa102,2018-08-04,5.166666666666667,24.533333333333335,2.0,1.0,0.0,0.0,0.5888000000000001
317,317,BPAa102,2018-08-05,5.166666666666667,18.655555555555555,2.0,1.0,0.0,0.0,0.44773333333333337
318,318,BPAa102,2018-08-07,8.0,16.61111111111111,2.0,1.0,1.0,1.0,0.3986666666666666
319,319,BPAa102,2018-08-08,8.0,16.61111111111111,2.0,1.0,1.0,1.0,0.3986666666666666
320,320,BPAa102,2018-08-09,8.0,19.166666666666668,2.0,1.0,1.0,1.0,0.46
321,321,BPAa102,2018-08-10,8.0,15.077777777777778,2.0,1.0,1.0,1.0,0.36186666666666667
322,322,BPAa102,2018-08-11,8.0,28.877777777777776,2.0,1.0,0.0,1.0,0.6930666666666666
323,323,BPAa102,2018-08-13,5.450694444444444,17.633333333333333,2.0,1.0,1.0,0.0,0.42319999999999997
324,324,BPAa102,2018-08-14,5.450694444444444,19.42222222222222,2.0,1.0,1.0,0.0,0.46613333333333334
325,325,BPAa102,2018-08-15,6.741666666666666,19.42222222222222,2.0,1.0,1.0,0.0,0.46613333333333334
326,326,BPAa102,2018-08-17,6.741666666666666,17.377777777777776,2.0,1.0,1.0,0.0,0.4170666666666666
327,327,BPAa102,2018-08-18,6.745833333333334,7.155555555555556,2.0,1.0,0.0,0.0,0.17173333333333335
328,328,BPAa102,2018-08-19,5.448611111111111,14.566666666666666,2.0,1.0,0.0,0.0,0.3496
329,329,BPAa102,2018-08-20,8.0,7.666666666666667,2.0,1.0,1.0,1.0,0.184
330,330,BPAa102,2018-08-21,8.0,14.566666666666666,2.0,1.0,1.0,1.0,0.3496
331,331,BPAa102,2018-08-22,8.0,7.155555555555556,2.0,1.0,1.0,1.0,0.17173333333333335
332,332,BPAa102,2018-08-23,8.0,14.311111111111112,2.0,1.0,1.0,1.0,0.3434666666666667
333,333,BPAa102,2018-08-24,8.0,8.177777777777777,2.0,1.0,1.0,1.0,0.19626666666666664
334,334,BPAa102,2018-08-26,8.0,15.844444444444445,2.0,1.0,0.0,1.0,0.38026666666666664
335,335,BPAa103,2018-01-22,6.9625,90.21111111111111,3.0,1.0,1.0,0.0,2.1650666666666667
336,336,BPAa103,2018-01-24,8.0,118.83333333333333,3.0,1.0,1.0,1.0,2.852
337,337,BPAa103,2018-01-25,8.0,127.77777777777777,3.0,1.0,1.0,1.0,3.0666666666666664
338,338,BPAa103,2018-01-26,8.0,62.1,3.0,1.0,1.0,1.0,1.4904000000000002
339,339,BPAa103,2018-01-27,8.0,65.67777777777778,3.0,1.0,0.0,1.0,1.5762666666666667
340,340,BPAa103,2018-01-29,6.470833333333333,152.525,3.0,1.0,1.0,0.0,3.6606000000000005
341,341,BPAa103,2018-01-31,5.8875,216.0715277777778,3.0,1.0,1.0,0.0,5.185716666666667
342,342,BPAa103,2018-02-01,5.892361111111111,96.46180555555556,3.0,1.0,1.0,0.0,2.3150833333333334
343,343,BPAa103,2018-02-02,5.8875,87.95833333333333,3.0,1.0,1.0,0.0,2.111
344,344,BPAa103,2018-02-03,5.892361111111111,45.233333333333334,3.0,1.0,0.0,0.0,1.0856
345,345,BPAa103,2018-02-05,8.0,116.78888888888889,3.0,1.0,1.0,1.0,2.8029333333333333
346,346,BPAa103,2018-02-06,8.0,92.76666666666667,3.0,1.0,1.0,1.0,2.2264
347,347,BPAa103,2018-02-07,8.0,124.2,3.0,1.0,1.0,1.0,2.9808000000000003
348,348,BPAa103,2018-02-08,8.0,91.74444444444444,3.0,1.0,1.0,1.0,2.2018666666666666
349,349,BPAa103,2018-02-09,8.0,44.21111111111111,3.0,1.0,1.0,1.0,1.0610666666666666
350,350,BPAa103,2018-02-10,8.0,17.633333333333333,3.0,1.0,0.0,1.0,0.42319999999999997
351,351,BPAa103,2018-02-13,5.892361111111111,198.4465277777778,3.0,1.0,1.0,0.0,4.762716666666667
352,352,BPAa103,2018-02-14,6.920833333333333,122.26458333333333,3.0,1.0,1.0,0.0,2.93435
353,353,BPAa103,2018-02-15,5.8875,200.68472222222223,3.0,1.0,1.0,0.0,4.816433333333333
354,354,BPAa103,2018-02-17,5.892361111111111,31.944444444444443,3.0,1.0,0.0,0.0,0.7666666666666666
355,355,BPAa103,2018-02-18,5.892361111111111,85.85208333333334,3.0,1.0,0.0,0.0,2.0604500000000003
356,356,BPAa103,2018-02-19,8.0,186.3486111111111,3.0,1.0,0.0,1.0,4.472366666666667
357,357,BPAa103,2018-02-20,8.0,133.17291666666668,3.0,1.0,1.0,1.0,3.1961500000000007
358,358,BPAa103,2018-02-21,8.0,29.38888888888889,3.0,1.0,1.0,1.0,0.7053333333333334
359,359,BPAa103,2018-02-23,8.0,97.87777777777778,3.0,1.0,1.0,1.0,2.3490666666666664
360,360,BPAa103,2018-02-24,8.0,37.31111111111111,3.0,1.0,0.0,1.0,0.8954666666666667
361,361,BPAa103,2018-02-25,8.0,109.12222222222222,3.0,1.0,0.0,1.0,2.6189333333333336
362,362,BPAa103,2018-02-27,5.988888888888889,151.85347222222222,3.0,1.0,1.0,0.0,3.6444833333333335
363,363,BPAa103,2018-03-01,5.8875,160.6159722222222,3.0,1.0,1.0,0.0,3.854783333333333
364,364,BPAa103,2018-03-02,5.988888888888889,17.88888888888889,3.0,1.0,1.0,0.0,0.42933333333333334
365,365,BPAa103,2018-03-03,5.892361111111111,17.633333333333333,3.0,1.0,0.0,0.0,0.42319999999999997
366,366,BPAa103,2018-03-04,5.8875,256.6798611111111,3.0,1.0,0.0,0.0,6.160316666666667
367,367,BPAa103,2018-03-05,8.0,122.00694444444444,3.0,1.0,1.0,1.0,2.9281666666666664
368,368,BPAa103,2018-03-06,8.0,131.0048611111111,3.0,1.0,1.0,1.0,3.1441166666666662
369,369,BPAa103,2018-03-07,8.0,118.32222222222222,3.0,1.0,1.0,1.0,2.8397333333333337
370,370,BPAa103,2018-03-08,8.0,176.00277777777777,3.0,1.0,1.0,1.0,4.224066666666666
371,371,BPAa103,2018-03-12,5.8875,142.55416666666667,3.0,1.0,1.0,0.0,3.4213
372,372,BPAa103,2018-03-13,5.892361111111111,164.4,3.0,1.0,1.0,0.0,3.9456
373,373,BPAa103,2018-03-14,5.988888888888889,131.26041666666666,3.0,1.0,1.0,0.0,3.15025
374,374,BPAa103,2018-03-15,5.988888888888889,162.44861111111112,3.0,1.0,1.0,0.0,3.898766666666667
375,375,BPAa103,2018-03-16,7.491666666666666,46.766666666666666,3.0,1.0,1.0,0.0,1.1224
376,376,BPAa103,2018-03-17,5.8875,110.175,3.0,1.0,0.0,0.0,2.6441999999999997
377,377,BPAa103,2018-03-19,8.0,156.87777777777777,3.0,1.0,1.0,1.0,3.765066666666667
378,378,BPAa103,2018-03-20,8.0,86.63333333333334,3.0,1.0,1.0,1.0,2.0792
379,379,BPAa103,2018-03-21,8.0,84.58888888888889,3.0,1.0,1.0,1.0,2.030133333333333
380,380,BPAa103,2018-03-23,8.0,10.733333333333333,3.0,1.0,1.0,1.0,0.25759999999999994
381,381,BPAa103,2018-03-24,8.0,59.03333333333333,3.0,1.0,0.0,1.0,1.4168
382,382,BPAa103,2018-03-25,8.0,125.47777777777777,3.0,1.0,0.0,1.0,3.0114666666666667
383,383,BPAa103,2018-03-26,7.491666666666666,237.16458333333333,3.0,1.0,1.0,0.0,5.691949999999999
384,384,BPAa103,2018-03-27,5.8875,113.97777777777777,3.0,1.0,1.0,0.0,2.7354666666666665
385,385,BPAa103,2018-03-28,5.892361111111111,152.5951388888889,3.0,1.0,1.0,0.0,3.662283333333334
386,386,BPAa103,2018-03-29,5.8875,137.23333333333332,3.0,1.0,1.0,0.0,3.2935999999999996
387,387,BPAa103,2018-03-30,5.8875,94.04444444444445,3.0,1.0,1.0,0.0,2.2570666666666668
388,388,BPAa103,2018-03-31,5.892361111111111,189.86458333333334,3.0,1.0,0.0,0.0,4.55675
389,389,BPAa103,2018-04-01,5.897222222222222,149.7138888888889,3.0,1.0,0.0,0.0,3.5931333333333337
390,390,BPAa103,2018-04-03,8.0,141.92361111111111,1.0,1.0,1.0,1.0,3.406166666666667
391,391,BPAa103,2018-04-04,8.0,232.03958333333333,1.0,1.0,1.0,1.0,5.56895
392,392,BPAa103,2018-04-05,8.0,202.70416666666668,1.0,1.0,1.0,1.0,4.8649000000000004
393,393,BPAa103,2018-04-08,7.997916666666667,123.17777777777778,1.0,1.0,0.0,0.0,2.9562666666666666
394,394,BPAa103,2018-04-10,5.502083333333333,188.35,1.0,1.0,1.0,0.0,4.5203999999999995
395,395,BPAa103,2018-04-12,5.198611111111111,116.27777777777777,1.0,1.0,1.0,0.0,2.7906666666666666
396,396,BPAa103,2018-04-13,5.5,69.0,1.0,1.0,1.0,0.0,1.656
397,397,BPAa103,2018-04-14,5.2034722222222225,28.366666666666667,1.0,1.0,0.0,0.0,0.6808
398,398,BPAa103,2018-04-15,5.2027777777777775,120.36666666666666,1.0,1.0,0.0,0.0,2.8888
399,399,BPAa103,2018-04-16,8.0,177.92361111111111,1.0,1.0,1.0,1.0,4.270166666666667
400,400,BPAa103,2018-04-17,8.0,207.77013888888888,1.0,1.0,1.0,1.0,4.986483333333333
401,401,BPAa103,2018-04-19,8.0,199.5388888888889,1.0,1.0,1.0,1.0,4.7889333333333335
402,402,BPAa103,2018-04-20,8.0,77.17777777777778,1.0,1.0,1.0,1.0,1.8522666666666667
403,403,BPAa103,2018-04-22,8.0,219.23333333333332,1.0,1.0,0.0,1.0,5.2616
404,404,BPAa103,2018-04-23,5.2034722222222225,152.14583333333334,1.0,1.0,1.0,0.0,3.6515
405,405,BPAa103,2018-04-25,4.899305555555555,114.33819444444444,1.0,1.0,1.0,0.0,2.7441166666666668
406,406,BPAa103,2018-04-26,4.901388888888889,74.62222222222222,1.0,1.0,1.0,0.0,1.7909333333333335
407,407,BPAa103,2018-04-27,4.899305555555555,101.71111111111111,1.0,1.0,1.0,0.0,2.4410666666666665
408,408,BPAa103,2018-04-28,4.899305555555555,63.63333333333333,1.0,1.0,0.0,0.0,1.5272000000000001
409,409,BPAa103,2018-04-29,4.897222222222222,177.18194444444444,1.0,1.0,0.0,0.0,4.252366666666667
410,410,BPAa103,2018-04-30,7.698611111111111,107.33333333333333,1.0,1.0,1.0,0.0,2.576
411,411,BPAa103,2018-05-01,8.0,144.24027777777778,1.0,1.0,1.0,1.0,3.461766666666666
412,412,BPAa103,2018-05-02,8.0,122.41111111111111,1.0,1.0,1.0,1.0,2.937866666666667
413,413,BPAa103,2018-05-03,8.0,212.88958333333332,1.0,1.0,1.0,1.0,5.109349999999999
414,414,BPAa103,2018-05-04,8.0,71.3,1.0,1.0,1.0,1.0,1.7111999999999998
415,415,BPAa103,2018-05-05,8.0,32.2,1.0,1.0,0.0,1.0,0.7728
416,416,BPAa103,2018-05-06,8.0,78.71111111111111,1.0,1.0,0.0,1.0,1.8890666666666667
417,417,BPAa103,2018-05-08,5.504166666666666,170.73541666666668,1.0,1.0,1.0,0.0,4.097650000000001
418,418,BPAa103,2018-05-09,5.504166666666666,110.50694444444444,1.0,1.0,1.0,0.0,2.6521666666666666
419,419,BPAa103,2018-05-11,5.5,148.15416666666667,1.0,1.0,1.0,0.0,3.5557
420,420,BPAa103,2018-05-12,5.5,31.68888888888889,1.0,1.0,0.0,0.0,0.7605333333333333
421,421,BPAa103,2018-05-13,5.5,170.85486111111112,1.0,1.0,0.0,0.0,4.100516666666667
422,422,BPAa103,2018-05-14,8.0,66.95555555555555,1.0,1.0,1.0,1.0,1.606933333333333
423,423,BPAa103,2018-05-15,8.0,140.8111111111111,1.0,1.0,1.0,1.0,3.379466666666666
424,424,BPAa103,2018-05-16,8.0,87.14444444444445,1.0,1.0,1.0,1.0,2.091466666666667
425,425,BPAa103,2018-05-17,8.0,88.16666666666667,1.0,1.0,1.0,1.0,2.116
426,426,BPAa103,2018-05-18,8.0,108.35555555555555,1.0,1.0,1.0,1.0,2.6005333333333334
427,427,BPAa103,2018-05-19,8.0,42.422222222222224,1.0,1.0,0.0,1.0,1.0181333333333333
428,428,BPAa103,2018-05-20,8.0,100.17777777777778,1.0,1.0,0.0,1.0,2.4042666666666666
429,429,BPAa103,2018-05-24,6.990277777777778,97.11111111111111,1.0,1.0,1.0,0.0,2.330666666666667
430,430,BPAa103,2018-05-27,5.2034722222222225,152.83402777777778,1.0,1.0,0.0,0.0,3.6680166666666665
431,431,BPAa103,2018-05-28,7.990277777777778,167.26041666666666,1.0,1.0,0.0,0.0,4.01425
432,432,BPAa103,2018-05-30,8.0,95.32222222222222,1.0,1.0,1.0,1.0,2.2877333333333336
433,433,BPAa103,2018-05-31,8.0,181.2625,1.0,1.0,1.0,1.0,4.350299999999999
434,434,BPAa103,2018-06-01,8.0,32.2,1.0,1.0,1.0,1.0,0.7728
435,435,BPAa103,2018-06-03,8.0,188.69861111111112,1.0,1.0,0.0,1.0,4.528766666666667
436,436,BPAa103,2018-06-04,5.75,53.922222222222224,1.0,1.0,1.0,0.0,1.2941333333333334
437,437,BPAa103,2018-06-05,5.16875,90.21111111111111,1.0,1.0,1.0,0.0,2.1650666666666667
438,438,BPAa103,2018-06-06,5.166666666666667,148.22222222222223,1.0,1.0,1.0,0.0,3.5573333333333337
439,439,BPAa103,2018-06-07,5.16875,90.65416666666667,1.0,1.0,1.0,0.0,2.1757
440,440,BPAa103,2018-06-08,5.166666666666667,93.90625,1.0,1.0,1.0,0.0,2.25375
441,441,BPAa103,2018-06-09,5.16875,52.9,1.0,1.0,0.0,0.0,1.2695999999999998
442,442,BPAa103,2018-06-10,5.41875,123.80625,1.0,1.0,0.0,0.0,2.97135
443,443,BPAa103,2018-06-12,8.0,214.50972222222222,2.0,1.0,1.0,1.0,5.148233333333334
444,444,BPAa103,2018-06-14,8.0,88.67777777777778,2.0,1.0,1.0,1.0,2.1282666666666663
445,445,BPAa103,2018-06-15,8.0,66.7,2.0,1.0,1.0,1.0,1.6008000000000002
446,446,BPAa103,2018-06-16,8.0,87.91111111111111,2.0,1.0,0.0,1.0,2.109866666666667
447,447,BPAa103,2018-06-17,8.0,151.03333333333333,2.0,1.0,0.0,1.0,3.6248
448,448,BPAa103,2018-06-18,5.448611111111111,109.12222222222222,2.0,1.0,1.0,0.0,2.6189333333333336
449,449,BPAa103,2018-06-20,5.448611111111111,97.11111111111111,2.0,1.0,1.0,0.0,2.330666666666667
450,450,BPAa103,2018-06-21,5.448611111111111,69.5111111111111,2.0,1.0,1.0,0.0,1.6682666666666663
451,451,BPAa103,2018-06-22,5.448611111111111,196.78958333333333,2.0,1.0,1.0,0.0,4.72295
452,452,BPAa103,2018-06-23,5.4527777777777775,17.377777777777776,2.0,1.0,0.0,0.0,0.4170666666666666
453,453,BPAa103,2018-06-24,8.0,64.14444444444445,2.0,1.0,0.0,1.0,1.5394666666666668
454,454,BPAa103,2018-06-26,8.0,68.74444444444444,2.0,1.0,1.0,1.0,1.6498666666666666
455,455,BPAa103,2018-06-27,8.0,77.43333333333334,2.0,1.0,1.0,1.0,1.8584
456,456,BPAa103,2018-06-28,8.0,90.46666666666667,2.0,1.0,1.0,1.0,2.1712
457,457,BPAa103,2018-06-29,8.0,51.62222222222222,2.0,1.0,1.0,1.0,1.2389333333333334
458,458,BPAa103,2018-07-01,8.0,46.766666666666666,2.0,1.0,0.0,1.0,1.1224
459,459,BPAa103,2018-07-02,6.034027777777778,107.84444444444445,2.0,1.0,1.0,0.0,2.5882666666666667
460,460,BPAa103,2018-07-03,5.450694444444444,84.84444444444445,2.0,1.0,1.0,0.0,2.0362666666666667
461,461,BPAa103,2018-07-05,5.450694444444444,20.18888888888889,2.0,1.0,1.0,0.0,0.48453333333333337
462,462,BPAa103,2018-07-06,5.448611111111111,100.43333333333334,2.0,1.0,1.0,0.0,2.4104
463,463,BPAa103,2018-07-08,5.4527777777777775,172.05277777777778,2.0,1.0,0.0,0.0,4.129266666666666
464,464,BPAa103,2018-07-09,7.416666666666667,293.43819444444443,2.0,1.0,1.0,0.0,7.042516666666667
465,465,BPAa103,2018-07-10,8.0,101.45555555555555,2.0,1.0,1.0,1.0,2.4349333333333334
466,466,BPAa103,2018-07-11,8.0,88.16666666666667,2.0,1.0,1.0,1.0,2.116
467,467,BPAa103,2018-07-12,8.0,94.3,2.0,1.0,1.0,1.0,2.2632
468,468,BPAa103,2018-07-13,8.0,75.38888888888889,2.0,1.0,1.0,1.0,1.8093333333333332
469,469,BPAa103,2018-07-14,8.0,170.85486111111112,2.0,1.0,0.0,1.0,4.100516666666667
470,470,BPAa103,2018-07-15,8.0,195.96944444444443,2.0,1.0,0.0,1.0,4.703266666666666
471,471,BPAa103,2018-07-17,5.450694444444444,59.544444444444444,2.0,1.0,1.0,0.0,1.4290666666666667
472,472,BPAa103,2018-07-19,5.450694444444444,181.07708333333332,2.0,1.0,1.0,0.0,4.3458499999999995
473,473,BPAa103,2018-07-20,5.4527777777777775,118.57777777777778,2.0,1.0,1.0,0.0,2.8458666666666668
474,474,BPAa103,2018-07-21,5.4527777777777775,42.67777777777778,2.0,1.0,0.0,0.0,1.0242666666666667
475,475,BPAa103,2018-07-22,5.448611111111111,24.533333333333335,2.0,1.0,0.0,0.0,0.5888000000000001
476,476,BPAa103,2018-07-23,8.0,224.0638888888889,2.0,1.0,1.0,1.0,5.377533333333334
477,477,BPAa103,2018-07-24,8.0,168.80208333333334,2.0,1.0,1.0,1.0,4.05125
478,478,BPAa103,2018-07-25,8.0,135.53472222222223,2.0,1.0,1.0,1.0,3.2528333333333337
479,479,BPAa103,2018-07-28,8.0,152.79722222222222,2.0,1.0,0.0,1.0,3.667133333333333
480,480,BPAa103,2018-07-29,8.0,216.64444444444445,2.0,1.0,0.0,1.0,5.199466666666667
481,481,BPAa103,2018-07-30,5.16875,28.366666666666667,2.0,1.0,1.0,0.0,0.6808
482,482,BPAa103,2018-07-31,5.460416666666666,163.06666666666666,2.0,1.0,1.0,0.0,3.9135999999999997
483,483,BPAa103,2018-08-04,5.166666666666667,53.922222222222224,2.0,1.0,0.0,0.0,1.2941333333333334
484,484,BPAa103,2018-08-05,5.166666666666667,130.76805555555555,2.0,1.0,0.0,0.0,3.1384333333333334
485,485,BPAa103,2018-08-06,7.708333333333333,83.82222222222222,2.0,1.0,1.0,0.0,2.0117333333333334
486,486,BPAa103,2018-08-07,8.0,119.23263888888889,2.0,1.0,1.0,1.0,2.861583333333333
487,487,BPAa103,2018-08-08,8.0,141.21041666666667,2.0,1.0,1.0,1.0,3.38905
488,488,BPAa103,2018-08-09,8.0,144.39236111111111,2.0,1.0,1.0,1.0,3.465416666666667
489,489,BPAa103,2018-08-10,8.0,102.73333333333333,2.0,1.0,1.0,1.0,2.4656
490,490,BPAa103,2018-08-11,8.0,67.72222222222223,2.0,1.0,0.0,1.0,1.6253333333333335
491,491,BPAa103,2018-08-13,5.448611111111111,127.59583333333333,2.0,1.0,1.0,0.0,3.0623
492,492,BPAa103,2018-08-14,5.448611111111111,163.1965277777778,2.0,1.0,1.0,0.0,3.9167166666666673
493,493,BPAa103,2018-08-15,6.741666666666666,116.74930555555555,2.0,1.0,1.0,0.0,2.8019833333333333
494,494,BPAa103,2018-08-16,5.448611111111111,177.54444444444445,2.0,1.0,1.0,0.0,4.261066666666666
495,495,BPAa103,2018-08-17,6.745833333333334,180.58819444444444,2.0,1.0,1.0,0.0,4.334116666666667
496,496,BPAa103,2018-08-18,6.741666666666666,168.53194444444443,2.0,1.0,0.0,0.0,4.044766666666667
497,497,BPAa103,2018-08-19,5.448611111111111,207.5847222222222,2.0,1.0,0.0,0.0,4.982033333333333
498,498,BPAa103,2018-08-20,8.0,104.77777777777777,2.0,1.0,1.0,1.0,2.5146666666666664
499,499,BPAa103,2018-08-21,8.0,142.8673611111111,2.0,1.0,1.0,1.0,3.4288166666666666
500,500,BPAa103,2018-08-22,8.0,161.5847222222222,2.0,1.0,1.0,1.0,3.8780333333333328
501,501,BPAa103,2018-08-23,8.0,112.15555555555555,2.0,1.0,1.0,1.0,2.691733333333333
502,502,BPAa103,2018-08-24,8.0,95.83333333333333,2.0,1.0,1.0,1.0,2.3
503,503,BPAa104,2018-01-22,6.591666666666667,256.46180555555554,3.0,1.0,1.0,0.0,6.155083333333333
504,504,BPAa104,2018-01-23,5.183333333333334,162.0222222222222,3.0,1.0,1.0,0.0,3.8885333333333327
505,505,BPAa104,2018-01-24,5.183333333333334,121.64444444444445,3.0,1.0,1.0,0.0,2.9194666666666667
506,506,BPAa104,2018-01-25,5.183333333333334,115.5111111111111,3.0,1.0,1.0,0.0,2.7722666666666664
507,507,BPAa104,2018-01-26,5.183333333333334,119.85555555555555,3.0,1.0,1.0,0.0,2.876533333333333
508,508,BPAa104,2018-01-27,5.188194444444444,144.64444444444445,3.0,1.0,0.0,0.0,3.4714666666666667
509,509,BPAa104,2018-01-28,5.183333333333334,132.63333333333333,3.0,1.0,0.0,0.0,3.1832
510,510,BPAa104,2018-01-29,8.0,112.95555555555555,3.0,1.0,1.0,1.0,2.710933333333333
511,511,BPAa104,2018-01-30,8.0,97.62222222222222,3.0,1.0,1.0,1.0,2.3429333333333333
512,512,BPAa104,2018-01-31,8.0,156.14444444444445,3.0,1.0,1.0,1.0,3.7474666666666665
513,513,BPAa104,2018-02-01,8.0,99.66666666666667,3.0,1.0,1.0,1.0,2.392
